product_name,product_url,product_image_link,product_price
Adam,https://www.glassesshop.com/eyeglasses/fp1543,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg",$24.95
Joyce,https://www.glassesshop.com/eyeglasses/fp1505,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201712/5a2f93753d9d9.jpg",$12.95
Holt,https://www.glassesshop.com/eyeglasses/fp1401,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/59841308cc508.jpg",$19.95
Horatio,https://www.glassesshop.com/eyeglasses/sm0876,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c24368513a4f.jpg",$19.95
Lyndon,https://www.glassesshop.com/eyeglasses/fm1285,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b5fc1c88ba8a.jpg",$19.95
Terre,https://www.glassesshop.com/eyeglasses/rm0247,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg",$32.95
Belle,https://www.glassesshop.com/eyeglasses/fp1768,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b7e0ee2a1137.jpg",$19.95
Angel,https://www.glassesshop.com/eyeglasses/fp1646,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7ea43b647.jpg",$19.95
Cooksville,https://www.glassesshop.com/eyeglasses/fp1567,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4959c88ad9.jpg",$24.95
Irvine,https://www.glassesshop.com/eyeglasses/fp2072,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b52f69594.jpg",$24.95
Celia,https://www.glassesshop.com/eyeglasses/fm1388,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d03189634ede.jpg",$19.95
Jinbee,https://www.glassesshop.com/eyeglasses/fp1904,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5ce3ad1014636.jpg",$19.95
Osmond,https://www.glassesshop.com/eyeglasses/fp1736,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4e070880d.jpg",$19.95
Thomasville,https://www.glassesshop.com/eyeglasses/fp1564,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab494f934f90.jpg",$24.95
Buckeye,https://www.glassesshop.com/eyeglasses/fz1094,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5bff5bf27139c.jpg",$29.95
Salinas,https://www.glassesshop.com/eyeglasses/fp2122,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d301ad96c.jpg",$24.95
Astrid,https://www.glassesshop.com/eyeglasses/fp1500,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ec744a8c80b0.jpg",$19.95
Kelowna,https://www.glassesshop.com/eyeglasses/fp1411,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e4598958f4c.jpg",$19.95
Acacia,https://www.glassesshop.com/eyeglasses/fp1945,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb701ef20c.jpg",$19.95
Martin,https://www.glassesshop.com/eyeglasses/sm0793,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab4ad4c8b0fd.jpg",$29.95
Joplin,https://www.glassesshop.com/eyeglasses/fz1490,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c1144643e.jpg",$24.95
Mobile,https://www.glassesshop.com/eyeglasses/ft0360,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f9ccb097.jpg",$39.95
Bruno,https://www.glassesshop.com/eyeglasses/fp1506,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201811/5bff5bf26798e.jpg",$19.95
Salisbury,https://www.glassesshop.com/eyeglasses/fp2105,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e335153e.jpg",$19.95
Eden,https://www.glassesshop.com/eyeglasses/fp2065,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a71f36e14.jpg",$19.95
Bray,https://www.glassesshop.com/eyeglasses/fp1922,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18f87ede5.jpg",$12.95
Riverside,https://www.glassesshop.com/eyeglasses/fm1384,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5d0318962569f.jpg",$19.95
Butler,https://www.glassesshop.com/eyeglasses/fp1843,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b51374f0.jpg",$19.95
Isaiah,https://www.glassesshop.com/eyeglasses/fp1644,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7e919eb7f.jpg",$19.95
Nicole,https://www.glassesshop.com/eyeglasses/fz1086,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c3b75cd1.jpg",$29.95
Trenton,https://www.glassesshop.com/eyeglasses/fp1232,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201611/58252d0bc746b.jpg",$19.95
Lagrange,https://www.glassesshop.com/eyeglasses/fz1410,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6ac418dbbe.jpg",$29.95
Flushing,https://www.glassesshop.com/eyeglasses/fp1973,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ee87209d7257.jpg",$12.95
Aiden,https://www.glassesshop.com/eyeglasses/fp1631,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7d402928f.jpg",$19.95
Iowa,https://www.glassesshop.com/eyeglasses/fz1015,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201707/595c863c38c17.jpg",$29.95
Brunswick,https://www.glassesshop.com/eyeglasses/fm1017,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af13c7ed9208.jpg",$29.95
Bruno,https://www.glassesshop.com/eyeglasses/fp1508,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b3b102ed9395.jpg",$19.95
Hartford,https://www.glassesshop.com/eyeglasses/fp2078,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b558a5c49.jpg",$24.95
Sarasota,https://www.glassesshop.com/eyeglasses/sup0798,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e93cd08e1a75.jpg",$29.95
Whittier,https://www.glassesshop.com/eyeglasses/fz1311,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4e8f77c.jpg",$29.95
Buckeye,https://www.glassesshop.com/eyeglasses/fz1092,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c66e7109.jpg",$29.95
Prima,https://www.glassesshop.com/eyeglasses/fz1464,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e784609c.jpg",$44.95
Annabelle,https://www.glassesshop.com/eyeglasses/fp2085,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b587b14b5.jpg",$24.95
Endicott,https://www.glassesshop.com/eyeglasses/fz1392,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ffa72dbb0e.jpg",$29.95
Abina,https://www.glassesshop.com/eyeglasses/fp1938,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db00f040fdf1.jpg",$19.95
Arlene,https://www.glassesshop.com/eyeglasses/fp1762,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b7e0ee291eff.jpg",$24.95
Rainbow,https://www.glassesshop.com/eyeglasses/fp1658,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201806/5b10dfd765cde.jpg",$12.95
Enoch,https://www.glassesshop.com/eyeglasses/fz1159,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b0fae2e711fc.jpg",$29.95
Annabelle,https://www.glassesshop.com/eyeglasses/fp2084,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b580659c5.jpg",$24.95
Dinas,https://www.glassesshop.com/eyeglasses/fp1947,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201909/5d8d7514a11ba.jpg",$12.95
Otis,https://www.glassesshop.com/eyeglasses/fp1742,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4e365c7ab.jpg",$6.95
Rochester,https://www.glassesshop.com/eyeglasses/fm1383,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a59b35.jpg",$29.95
Averies,https://www.glassesshop.com/eyeglasses/fp1830,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b4231106.jpg",$19.95
Rochester,https://www.glassesshop.com/eyeglasses/fm1382,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff0f5a55c40.jpg",$29.95
Christine,https://www.glassesshop.com/eyeglasses/fz1520,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f68704cbcf03.jpg",$39.95
Alturas,https://www.glassesshop.com/eyeglasses/fm1417,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f4d9cb97.jpg",$29.95
Osborn,https://www.glassesshop.com/eyeglasses/fm1276,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4d9fd39d3.jpg",$24.95
Gabriel,https://www.glassesshop.com/eyeglasses/rm0296,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5edd7b9f26a.jpg",$19.95
Eden,https://www.glassesshop.com/eyeglasses/fp2066,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a72682be1.jpg",$19.95
Yonkers,https://www.glassesshop.com/eyeglasses/fp1984,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9b83e263.jpg",$12.95
Heather,https://www.glassesshop.com/eyeglasses/fp1704,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e9d1d010a57b.jpg",$29.95
Joplin,https://www.glassesshop.com/eyeglasses/fz1492,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30c121b9e45.jpg",$24.95
Joni,https://www.glassesshop.com/eyeglasses/fp2025,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dd3995ac6aa2.jpg",$29.95
Plains,https://www.glassesshop.com/eyeglasses/fp2026,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dbfecc57f5b9.jpg",$24.95
Thomasville,https://www.glassesshop.com/eyeglasses/fp1565,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab49500a3081.jpg",$24.95
Zoe,https://www.glassesshop.com/eyeglasses/fp1456,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201909/5d8d74c323898.jpg",$19.95
Valentina,https://www.glassesshop.com/eyeglasses/fp1453,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201911/5dc4c12b79731.jpg",$19.95
Eleanore,https://www.glassesshop.com/eyeglasses/fp2118,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2e73d859.jpg",$24.95
Alturas,https://www.glassesshop.com/eyeglasses/fm1418,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377f54bf756.jpg",$29.95
Bloor,https://www.glassesshop.com/eyeglasses/fp1920,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18eee5210.jpg",$12.95
Bloor,https://www.glassesshop.com/eyeglasses/fp1919,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18ea9e41c.jpg",$12.95
Uriah,https://www.glassesshop.com/eyeglasses/fm1308,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc4f033d516.jpg",$9.95
Payne,https://www.glassesshop.com/eyeglasses/fm1297,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201808/5b72831004578.jpg",$29.95
Lyndon,https://www.glassesshop.com/eyeglasses/fm1284,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b5fc1c0cc782.jpg",$19.95
Lopez,https://www.glassesshop.com/eyeglasses/fm1192,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd65a965f8e.jpg",$12.95
Land,https://www.glassesshop.com/eyeglasses/fp1276,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201701/587f15a43dd95.jpg",$19.95
Celeste,https://www.glassesshop.com/eyeglasses/fm1471,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d2a299820.jpg",$34.95
Norfolk,https://www.glassesshop.com/eyeglasses/fm1464,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb913c3e644d.jpg",$34.95
Guelph,https://www.glassesshop.com/eyeglasses/fp2003,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5da04f95e4904.jpg",$12.95
Yonkers,https://www.glassesshop.com/eyeglasses/fp1985,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ee738a2b6efb.jpg",$12.95
Butler,https://www.glassesshop.com/eyeglasses/fp1842,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b513279a.jpg",$19.95
Mason,https://www.glassesshop.com/eyeglasses/fp1639,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7e64195f1.jpg",$29.95
Plato,https://www.glassesshop.com/eyeglasses/fm1178,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64955af9c.jpg",$5.95
Plato,https://www.glassesshop.com/eyeglasses/fm1184,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201804/5acd64c835129.jpg",$5.95
LaSalle,https://www.glassesshop.com/eyeglasses/fp2051,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a6a3044b0.jpg",$19.95
Watertown,https://www.glassesshop.com/eyeglasses/fp1805,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd4246eda.jpg",$19.95
Nicole,https://www.glassesshop.com/eyeglasses/fz1084,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c2d210b5.jpg",$19.95
Waycross,https://www.glassesshop.com/eyeglasses/fp2087,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b59553474.jpg",$24.95
Irvine,https://www.glassesshop.com/eyeglasses/fp2075,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b543cf393.jpg",$24.95
Marina,https://www.glassesshop.com/eyeglasses/fm1445,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e4368da0acf0.jpg",$29.95
Jinbee,https://www.glassesshop.com/eyeglasses/fp1902,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201905/5ce3acf5d8bc6.jpg",$19.95
Persol,https://www.glassesshop.com/eyeglasses/fp1859,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cc16d554bf7c.jpg",$19.95
Averies,https://www.glassesshop.com/eyeglasses/fp1829,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b422b034.jpg",$19.95
Beulah,https://www.glassesshop.com/eyeglasses/fz1247,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8bb49037.jpg",$29.95
Oswald,https://www.glassesshop.com/eyeglasses/fp1741,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4e2ea05f7.jpg",$19.95
Derrick,https://www.glassesshop.com/eyeglasses/fp1657,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5af160006a5c9.jpg",$24.95
Evansville,https://www.glassesshop.com/eyeglasses/fp1363,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201707/595c86272f021.jpg",$19.95
Amelia,https://www.glassesshop.com/eyeglasses/fm1553,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fb23e9eb06f6.jpg",$34.95
Rosemary,https://www.glassesshop.com/eyeglasses/sup0757,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202001/5e0eb46e23bdc.jpg",$29.95
Tacab,https://www.glassesshop.com/eyeglasses/fp1834,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201904/5cb69b510ef0c.jpg",$19.95
Beulah,https://www.glassesshop.com/eyeglasses/fz1248,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg",$29.95
BowlingGreen,https://www.glassesshop.com/eyeglasses/fp0917,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201709/59c9aad199397.jpg",$29.95
Osmond,https://www.glassesshop.com/eyeglasses/fp1735,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201807/5b4c4dfeeeb45.jpg",$19.95
Carrie,https://www.glassesshop.com/eyeglasses/fm1252,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5b0517771196a.jpg",$24.95
Cooksville,https://www.glassesshop.com/eyeglasses/fp1566,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201803/5ab495953edf7.jpg",$24.95
Arlington,https://www.glassesshop.com/eyeglasses/fz1545,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5f9fb030b8569.jpg",$34.95
Jessica,https://www.glassesshop.com/eyeglasses/fp2091,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202007/5f2119aa34633.jpg",$24.95
Watertown,https://www.glassesshop.com/eyeglasses/fp1806,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c99cd4249635.jpg",$19.95
Hubbard,https://www.glassesshop.com/eyeglasses/fp1781,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c244586d7042.jpg",$19.95
Hawthorn,https://www.glassesshop.com/eyeglasses/fm1349,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c2436744043a.jpg",$29.95
Isaiah,https://www.glassesshop.com/eyeglasses/fp1642,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db26823a6070.jpg",$19.95
Audrey,https://www.glassesshop.com/eyeglasses/fp2102,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e1da22a9.jpg",$19.95
Binghamton,https://www.glassesshop.com/eyeglasses/fp1811,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db296d2d588a.jpg",$19.95
Igemar,https://www.glassesshop.com/eyeglasses/fm1258,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201806/5b1a361aca3b8.jpg",$29.95
Angel,https://www.glassesshop.com/eyeglasses/fp1647,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7eacbb789.jpg",$19.95
Laguna,https://www.glassesshop.com/eyeglasses/fp2126,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d31c85097.jpg",$24.95
Avon,https://www.glassesshop.com/eyeglasses/fm1476,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f475d9a595a9.jpg",$34.95
Salisbury,https://www.glassesshop.com/eyeglasses/fp2104,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e2c51365.jpg",$19.95
Rainbow,https://www.glassesshop.com/eyeglasses/fp2015,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5db16a61b4be2.jpg",$12.95
Ingemar,https://www.glassesshop.com/eyeglasses/rm0298,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5edd8188533.jpg",$19.95
Americus,https://www.glassesshop.com/eyeglasses/fp2080,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b56570204.jpg",$24.95
Mankato,https://www.glassesshop.com/eyeglasses/fz1475,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06ec3ebfde.jpg",$29.95
Beulah,https://www.glassesshop.com/eyeglasses/fz1245,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5daeb8aaa34ed.jpg",$29.95
Evansville,https://www.glassesshop.com/eyeglasses/fp1362,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg",$9.95
Hattiesburg,https://www.glassesshop.com/eyeglasses/fp2113,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d3312b46c.jpg",$24.95
Elaine,https://www.glassesshop.com/eyeglasses/sm0889,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e377fe534902.jpg",$39.95
Bloor,https://www.glassesshop.com/eyeglasses/fp1918,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d18e5deb94.jpg",$12.95
Aiden,https://www.glassesshop.com/eyeglasses/fp1628,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7d25ef34e.jpg",$19.95
Plains,https://www.glassesshop.com/eyeglasses/fp2027,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5e9fa6191609c.jpg",$24.95
Hyannis,https://www.glassesshop.com/eyeglasses/fp1111,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201708/5983fe6c817c5.jpg",$9.95
